Alloy,Composition,Average_r,e/a,delta_r,delta_X,Smix,Hmix,Average_T,sws,B,C11,C12,C,C44,BV,GV,EV,vV,BR,GR,ER,vR,BH,GH,EH,vH,AVR,B/G,AZ,CP
TiNbMoTaW,2224142911,1.4180000000000001,5.03,0.3110947765553128,0.032031234756093874,12.9087789087821,-3.591613755901381,2853.01,3.036,176.84,279.08,125.72,76.68,69.6,176.84,72.43,191.19,0.31981092959615226,176.84,72.27,190.81,0.32016125018663216,176.84,72.35,191.0,0.3199860898913922,0.0011057360055287547,2.4442294402211475,0.9076682316118935,56.120000000000005
TiNbMoTaW,73128277,1.4076000000000002,5.28,0.3149961269603168,0.03391518833797028,12.016336564206565,-4.859735230366317,2946.2000000000007,3.0260000000000002,193.27,320.96,129.42,95.77,64.83,193.27,77.21,204.4,0.32372682718943113,193.27,74.45,197.94,0.329310977287317,193.27,75.83,201.17,0.3265189022383741,0.018198602136357583,2.5487274165897404,0.6769343218126762,64.58999999999999
TiNbMoTaW,830113417,1.4137,5.199999999999998,0.3365590587103547,0.03028712597788036,12.255487163189974,-4.9698474847488905,3045.59,3.0410000000000004,192.33,309.13,133.94,87.6,70.34,192.33,77.24,204.37,0.3229063173501674,192.33,76.36,202.3,0.32468814571056864,192.33,76.8,203.33,0.323797231530368,0.005729166666666638,2.504296875,0.8029680365296804,63.599999999999994
TiNbMoTaW,133227235,1.4107,5.19,0.3020421162685761,0.03438764312947305,12.231388537240706,-4.214310973313265,2855.7,3.0260000000000002,184.59,303.57,125.1,89.23,63.03,184.59,73.51,194.69,0.3242172554521107,184.59,71.42,189.78,0.32864409219597246,184.59,72.46,192.23,0.32643067382404156,0.014420754847167622,2.5474744686723714,0.7063767791101647,62.06999999999999
VZrNbMoTa,19983430,1.4006000000000003,5.25,0.3102398427023841,0.07550920473690606,12.157557642129511,-3.564357463678884,2797.9300000000007,3.0039999999999996,182.99,303.21,122.88,90.17,60.59,182.99,72.42,191.94,0.3251822526915464,182.99,69.74,185.63,0.3309224030644406,182.99,71.08,188.79,0.3280523278779935,0.01885199774901524,2.5744231851435004,0.6719529777087724,62.28999999999999
VZrNbMoTa,207302122,1.4052,5.1400000000000015,0.2578753768780572,0.06969189335927096,12.721016568442993,-2.839379119676904,2742.5199999999995,3.0180000000000002,171.76,279.45,117.91,80.77,52.38,171.76,63.74,170.17,0.3348761700804808,171.76,60.95,163.51,0.3413393957274005,171.76,62.35,166.85,0.33810778290394067,0.02237549121822118,2.75477145148356,0.6485081094465768,65.53
VZrNbMoTa,711313417,1.4172000000000002,5.23,0.3084612779588388,0.07435159715836641,12.138798460578856,-4.002819940537955,2783.33,3.033,176.19,296.02,116.28,89.87,54.42,176.19,68.6,182.16,0.32768725823467354,176.19,64.62,172.73,0.33659535730541645,176.19,66.61,177.46,0.332141307770045,0.02987539408497215,2.645098333583546,0.605541337487482,61.86
VZrNbMoTa,1014312520,1.4253,5.11,0.2888545654823549,0.08036734411438516,12.778968902548888,-3.03591974144339,2750.7200000000007,3.0469999999999997,166.0,270.98,113.5,78.74,52.68,166.0,63.1,168.01,0.3313134913562645,166.0,60.71,162.35,0.3370084659304469,166.0,61.91,165.19,0.3341609786433557,0.019303771908569585,2.681311581327734,0.6690373380746761,60.82
VZrNbMoTa,1423231426,1.4439000000000002,4.91,0.2517275312714126,0.09398824394571913,13.109529287930208,-1.4783034937463666,2688.4,3.077,149.39,233.02,107.58,62.72,55.06,149.39,58.13,154.36,0.32777997234841,149.39,57.89,153.8,0.3284096747421254,149.39,58.01,154.08,0.3280948235452677,0.002068608860541303,2.575245647302189,0.8778698979591837,52.519999999999996
VZrNbMoTa,2919152017,1.4164000000000003,5.01,0.27529300753924,0.0989698944123919,13.154500058145429,-2.7295292503058226,2588.39,3.0189999999999997,154.87,248.79,107.9,70.44,50.42,154.87,58.43,155.71,0.3324315539920465,154.87,56.89,152.05,0.33636625119846597,154.87,57.66,153.89,0.33439890259525623,0.013354144987859862,2.6859174471037117,0.715786484951732,57.480000000000004
VZrNbMoTa,191832265,1.4215,5.08,0.2928885624260532,0.09328853091350513,12.378277110019932,-3.1107601043596897,2595.27,3.028,157.64,260.18,106.37,76.9,45.23,157.64,57.9,154.75,0.3363852153272296,157.64,54.15,145.76,0.3458933348511583,157.64,56.03,150.27,0.34113927508919395,0.03346720214190094,2.8134927717294302,0.5881664499349805,61.14000000000001
VZrNbMoTa,2034231211,1.4574,4.78,0.25064285347880955,0.10992379178321683,12.670038866545882,-1.5110722373401535,2502.0400000000004,3.0869999999999997,132.39,202.9,97.13,52.89,47.84,132.39,49.86,132.9,0.3326957922287095,132.39,49.74,132.62,0.3330536349600591,132.39,49.8,132.76,0.33287471359438425,0.001204819277108408,2.658433734939759,0.9045188126299868,49.28999999999999
VZrNbMoTa,199122931,1.4041,5.2,0.29673584212224857,0.07516774574243927,12.543630654421904,-3.3437600954382374,2796.03,3.013,178.79,292.59,121.88,85.35,59.28,178.79,69.71,185.07,0.3274732708553326,178.79,67.53,179.94,0.3322652757078987,178.79,68.62,182.51,0.32986927328161564,0.015884581754590444,2.605508598076362,0.6945518453427065,62.599999999999994
VZrNbMoTa,2112163417,1.4035000000000002,5.2200000000000015,0.30913380598051715,0.08350299395830066,12.831899380367265,-3.5864657855846884,2697.7300000000005,3.002,175.3,293.5,116.2,88.65,54.39,175.3,68.1,180.87,0.3280303030303031,175.3,64.34,171.97,0.3364902412577935,175.3,66.22,176.43,0.3322602721440483,0.028390214436725996,2.647236484445787,0.6135363790186125,61.81
VZrNbMoTa,341619247,1.4030000000000002,5.08,0.2811096583186,0.09583840566286564,12.50594687056842,-2.9635725788906835,2530.54,2.99,159.38,261.72,108.21,76.76,45.57,159.38,58.05,155.29,0.3376042074637722,159.38,54.42,146.57,0.3467214961694457,159.38,56.23,150.94,0.34216285181660894,0.032275273406241624,2.8344300195625114,0.5936685773840542,62.63999999999999
VZrNbMoTa,3112261219,1.4079000000000002,5.0,0.2189269056100689,0.08554875802722094,12.784504733697446,-1.91525032123245,2619.71,3.015,157.29,250.7,110.58,70.06,50.2,157.29,58.14,155.29,0.33545593479368313,157.29,56.62,151.66,0.3392968646521221,157.29,57.38,153.48,0.3373763997229026,0.01324503311258281,2.7411990240501916,0.7165286896945475,60.379999999999995
VZrNbMoTa,2926142110,1.4276,4.95,0.2897339986953551,0.1097553643335942,12.824120921395988,-3.01325482410181,2508.51,3.03,145.65,233.31,101.82,65.75,47.26,145.65,54.66,145.74,0.3332214560322207,145.65,53.25,142.4,0.3370563035495716,145.65,53.96,144.08,0.3351388797908962,0.013066444259104778,2.6992216456634543,0.7187832699619772,54.559999999999995
VZrNbMoTa,311062132,1.3982,5.1099999999999985,0.26835534278266204,0.08160122548099384,12.092587245152819,-2.6563788293261865,2715.49,2.9989999999999997,171.22,275.11,119.27,77.92,58.72,171.22,66.4,176.4,0.32829362479743474,171.22,65.14,173.44,0.33118521078092605,171.22,65.77,174.92,0.32973941778918037,0.009578835335259274,2.6033145811160106,0.7535934291581109,60.55
VZrNbMoTa,526133224,1.4463,5.06,0.3380366104433069,0.09706343286737804,12.241378675522109,-3.6027874010270944,2736.25,3.071,159.16,258.36,109.56,74.4,56.45,159.16,63.63,168.43,0.32361257415312966,159.16,62.48,165.74,0.3264315875250019,159.16,63.05,167.09,0.3250220808390658,0.009119023075093219,2.524345757335448,0.7587365591397849,53.11
VZrNbMoTa,3112182514,1.3987999999999998,5.13,0.27971161935107386,0.08643240133190792,12.870000963842454,-2.9581710133581995,2611.69,2.991,167.07,274.43,113.39,80.52,49.6,167.07,61.97,165.44,0.3349461983735218,167.07,58.6,157.39,0.342982440470874,167.07,60.28,161.43,0.3389643194221979,0.02795056813469352,2.77156602521566,0.6159960258320915,63.79
VZrNbMoTa,325231030,1.3963,5.050000000000002,0.19443402480018773,0.0683469823766931,12.004430026184485,-1.8224611494819132,2714.06,3.005,167.27,265.87,117.96,73.95,56.21,167.27,63.31,168.64,0.3319560447338618,167.27,62.17,165.96,0.33464839178694283,167.27,62.74,167.3,0.3333022182604023,0.009085113165444697,2.66608224418234,0.7601081812035159,61.74999999999999
VZrNbMoTa,2012332411,1.4116,5.12,0.27546869150594955,0.08200878001775175,12.69951892598016,-2.9980746778974745,2656.4,3.0189999999999997,164.92,271.35,111.7,79.82,47.63,164.92,60.51,161.74,0.3365389810362526,164.92,56.79,152.83,0.34555344030459617,164.92,58.65,157.3,0.3410462106704244,0.03171355498721227,2.811935208866155,0.5967176146329242,64.07
VZrNbMoTa,317302111,1.3931,5.14,0.2508565327034559,0.07376577797325802,12.31256039910443,-2.713296291792408,2620.75,2.987,169.3,277.82,115.03,81.39,46.55,169.3,60.49,162.15,0.34036489030419254,169.3,56.17,151.73,0.35063024092754447,169.3,58.33,156.96,0.34549756561586853,0.03703068746785531,2.902451568661067,0.5719375844698366,68.48
VZrNbMoTa,30255328,1.4171000000000002,5.07,0.3270255494605888,0.11070948468853063,11.841042461893124,-3.775143000563452,2514.32,3.005,154.83,255.6,104.45,75.58,48.2,154.83,59.15,157.41,0.3305610724925521,154.83,56.37,150.81,0.33766271166916256,154.83,57.76,154.12,0.33411189208085734,0.024065096952908597,2.6805747922437675,0.6377348504895476,56.25
TiCrZrTaW,1113233122,1.4347,5.010000000000002,0.3770051856407282,0.10804124212540324,12.822093957207976,-6.185023350277527,2819.15,3.051,161.28,250.84,116.5,67.17,70.26,161.28,69.03,181.22,0.31271365782191113,161.28,68.99,181.15,0.31280863918383595,161.28,69.01,181.18,0.3127611485028735,0.000289813070569528,2.3370526010723083,1.0460026797677535,46.239999999999995
TiCrZrTaW,301292821,1.4171,4.94,0.35050927234525475,0.08484450483089638,12.608222460119258,-5.49004566139211,2732.57,3.016,164.79,251.89,121.24,65.32,74.15,164.79,70.62,185.37,0.31250995592842357,164.79,70.35,184.75,0.31313748406289843,164.79,70.48,185.06,0.312823719995661,0.0019153011278996257,2.33811010215664,1.135180649112064,47.08999999999999
TiCrZrTaW,2715222511,1.4392,4.77,0.2890017300986276,0.10787659616432103,12.974578365079026,-5.0514116808577905,2548.18,3.048,140.05,207.18,106.48,50.35,65.26,140.05,59.3,155.89,0.314474919178225,140.05,58.35,153.7,0.3170846394984326,140.05,58.82,154.79,0.3157797793383288,0.008074798130046712,2.3809928595715744,1.2961271102284013,41.22
TiCrZrTaW,2524111030,1.3925,5.18,0.38578713042298335,0.10357967947430614,12.664983134951338,-7.150767220881681,2680.03,2.9610000000000003,176.42,286.87,121.2,82.83,71.45,176.42,76.0,199.38,0.3116511912236064,176.42,75.61,198.47,0.312496900160365,176.42,75.81,198.93,0.3120740456919857,0.0025723896840577835,2.3271336235325153,0.86261016539901,49.75
TiCrZrTaW,103022533,1.3956000000000002,5.31,0.41136776733234703,0.12697495816104845,11.973853824069845,-8.044234746013625,2700.11,2.967,175.42,296.1,115.09,90.51,68.28,175.42,77.17,201.91,0.30817161891188705,175.42,75.72,198.58,0.31132263530349846,175.42,76.45,200.25,0.30974712710769275,0.009483942703904787,2.2945716154349247,0.7543917799138217,46.81
TiCrZrTaW,1330182316,1.3996,5.15,0.3252106394323531,0.12093733914717987,13.022407537848613,-7.6033180958443785,2637.27,2.984,162.25,261.95,112.4,74.77,64.16,162.25,68.4,179.93,0.31518508511213184,162.25,68.02,179.04,0.31608594552697516,162.25,68.21,179.48,0.3156355153195535,0.0027855153203343325,2.3786834774959686,0.8580981677143239,48.24000000000001
TiCrZrTaW,30992626,1.4195,4.960000000000001,0.37762006037815293,0.08039123086506388,12.430264291590536,-5.657813774761503,2786.12,3.0189999999999997,169.28,259.91,123.96,67.97,76.23,169.28,72.93,191.3,0.3116379978304665,169.28,72.7,190.78,0.3121576463292796,169.28,72.81,191.04,0.31189782207987304,0.0015793449151960722,2.3249553632742757,1.121524201853759,47.72999999999999
TiCrZrTaW,295152526,1.4367,4.87,0.3885636498696191,0.0834392593447473,12.389114694027073,-5.317217879333649,2774.29,3.0460000000000003,161.2,243.34,120.12,61.61,74.71,161.2,69.47,182.24,0.3115880449129405,161.2,68.86,180.82,0.31303623791767726,161.2,69.16,181.53,0.3123121414153089,0.004409744813128023,2.3308270676691727,1.212627820159065,45.41000000000001
TiCrZrTaW,272331712,1.4395000000000002,4.77,0.3072578558800409,0.12984895070812089,12.431026460136307,-7.5699701426964525,2358.85,3.03,128.7,193.85,96.12,48.87,56.71,128.7,53.57,141.14,0.31723792844633475,128.7,53.29,140.48,0.3180773344864471,128.7,53.43,140.81,0.3176576314663909,0.002620250795433288,2.408759124087591,1.160425618989155,39.410000000000004
TiCrZrTaW,342111268,1.4129,4.84,0.2424865150889838,0.1005713179788353,12.384775443386307,-5.4085108981551215,2502.82,3.0010000000000003,147.11,220.84,110.24,55.3,65.82,147.11,61.61,162.19,0.3162504473694675,147.11,61.17,161.16,0.31740298507462694,147.11,61.39,161.68,0.3168267162220472,0.003583645544876997,2.396318618667536,1.1902350813743219,44.42
TiCrZrTaW,1420183216,1.4178,5.04,0.3285922092807436,0.11029578414427273,13.000095512780804,-6.340618144746597,2734.78,3.0239999999999996,160.51,251.19,115.17,68.01,68.33,160.51,68.2,179.22,0.3139086460626126,160.51,68.2,179.22,0.3139086460626126,160.51,68.2,179.22,0.3139086460626126,0.0,2.3535190615835773,1.0047051904131745,46.84
TiCrZrTaW,2932151014,1.3953,5.02,0.3027634555226241,0.11882301965528398,12.584775766288395,-7.788747513573713,2425.99,2.9530000000000003,152.7,242.99,107.55,67.72,60.57,152.7,63.43,167.15,0.3175656242210419,152.7,63.24,166.71,0.3180458050408563,152.7,63.34,166.93,0.3178057146309491,0.0014999605273545253,2.410798863277549,0.8944181925575901,46.98
TiCrZrTaW,2222281414,1.4340000000000002,4.86,0.32245582643208665,0.12568213874691986,13.079237203042721,-7.2086446366972865,2480.36,3.03,138.1,211.43,101.43,55.0,59.91,138.1,57.95,152.5,0.31593435680254095,138.1,57.84,152.27,0.31624094548227216,138.1,57.89,152.39,0.31608765114240656,0.0009499956818378049,2.385558818448782,1.0892727272727272,41.52000000000001
TiCrZrTaW,1018142434,1.403,5.28,0.4116260924674236,0.1020441081101697,12.666222999996938,-7.188515194240832,2930.32,2.9989999999999997,187.12,305.75,127.8,88.98,75.8,187.12,81.07,212.52,0.31071089457217127,187.12,80.58,211.38,0.31171137489485,187.12,80.82,211.95,0.31121113473351064,0.003031240334055026,2.3152684978965605,0.8518768262530905,52.0
TiCrZrTaW,1923291019,1.4303,4.94,0.3605201103960776,0.1288134697925648,12.956083690898394,-7.929031276561428,2518.36,3.0210000000000004,143.3,224.2,102.86,60.67,59.98,143.3,60.25,158.54,0.3156176680607978,143.3,60.25,158.53,0.3156176680607978,143.3,60.25,158.54,0.3156176680607978,0.0,2.378423236514523,0.988626998516565,42.88
TiCrZrTaW,833182615,1.3938,5.219999999999999,0.3176139795412034,0.12310792013514,12.565678342942142,-7.746415126658492,2667.37,2.9789999999999996,165.9,270.94,113.39,78.78,64.03,165.9,69.93,183.95,0.31520532741398444,165.9,69.21,182.29,0.3168756945546913,165.9,69.57,183.12,0.31604051098433783,0.0051746442432083735,2.384648555411816,0.8127697385123128,49.36
TiCrZrTaW,323418511,1.3992,4.95,0.2802865676410484,0.1256716356223631,11.911175368949747,-8.246343773983686,2316.31,2.949,143.38,226.44,101.86,62.29,56.36,143.38,58.73,155.03,0.31979871949598054,143.38,58.59,154.7,0.32017678472776373,143.38,58.66,154.86,0.31998775211187214,0.0011933174224343119,2.444255028980566,0.9048001284315299,45.5
TiCrZrTaW,216272026,1.4537000000000002,4.84,0.4045645931121506,0.10102133438041692,12.655466022772904,-5.8820772663895795,2731.67,3.07,151.49,228.65,112.91,57.87,69.58,151.49,64.9,170.36,0.3125613724319849,151.49,64.37,169.15,0.3139021663711356,151.49,64.63,169.76,0.3132317694015603,0.004099945849771804,2.343957914281294,1.2023500950406083,43.33
TiCrZrTaW,2926201213,1.4152,4.9,0.3031286855446049,0.12070194696027073,12.893106986651402,-7.382744309735093,2430.44,2.991,143.04,221.27,103.93,58.67,60.31,143.04,59.65,157.11,0.3169384373017984,143.04,59.64,157.09,0.3169653817824699,143.04,59.65,157.1,0.31695190954213415,8.382932349734271e-05,2.3979882648784576,1.02795295721834,43.620000000000005
TiCrZrTaW,1125222517,1.4144,5.09,0.33940500880216834,0.12194523360919035,13.055375972732055,-7.324672934344091,2677.32,3.012,158.33,251.98,111.51,70.24,64.43,158.33,66.75,175.59,0.3151788680917045,158.33,66.64,175.31,0.31544596865018554,158.33,66.7,175.45,0.31531241837094504,0.0008246495239523161,2.3737631184407797,0.9172835990888384,47.08
CrZrNbMoW,1032151231,1.4394,5.209999999999999,0.4369373410456011,0.11875874704627025,12.445590971546318,-7.481688923750503,2804.4300000000007,3.0460000000000003,167.96,281.24,111.31,84.96,61.17,167.96,70.68,185.96,0.3154761904761904,167.96,68.88,181.8,0.31961030798240103,167.96,69.78,183.88,0.3175432492292957,0.012897678417884861,2.4069934078532533,0.7199858757062148,50.14
CrZrNbMoW,171353431,1.3791000000000002,5.69,0.3672707312051969,0.09724294318869624,12.022958487180656,-4.600471532212607,2914.83,2.96,217.88,408.47,122.59,142.94,95.0,217.88,114.18,291.6,0.27693990779088845,217.88,109.72,281.85,0.2844005449591281,217.88,111.95,286.74,0.28067022637500827,0.019919606967396194,1.9462259937472084,0.6646145235763258,27.590000000000003
CrZrNbMoW,924243310,1.4255,5.2799999999999985,0.3721639961092421,0.10866807258804216,12.453109360115324,-6.0426666270925775,2692.100000000001,3.028,169.34,295.36,106.34,94.51,56.13,169.34,71.48,188.0,0.3149784296807593,169.34,67.02,177.62,0.3251773789649416,169.34,69.25,182.83,0.32007790432285044,0.03220216606498201,2.4453429602888086,0.5939054068352555,50.21
CrZrNbMoW,183462616,1.4276000000000002,5.260000000000002,0.405851647772927,0.13229603168651735,12.368869390663516,-7.438183253185718,2625.08,3.02,161.15,277.79,102.82,87.49,57.04,161.15,69.22,181.64,0.3121302042810357,161.15,66.26,174.82,0.31919557584908403,161.15,67.74,178.24,0.3156628900650599,0.021848243283141375,2.3789489223501628,0.6519602240256029,45.779999999999994
CrZrNbMoW,518302621,1.4208,5.34,0.3856706366836864,0.093634181792762,12.451190628270032,-6.352047198521872,2845.95,3.0269999999999997,183.7,320.62,115.23,102.7,62.72,183.7,78.71,206.62,0.31253870214826696,183.7,74.29,196.39,0.3218151873231103,183.7,76.5,201.53,0.31717694473568864,0.028888888888888808,2.4013071895424836,0.6107108081791626,52.510000000000005
CrZrNbMoW,2124281710,1.4151000000000002,5.24,0.3393567444445447,0.12128887005822095,12.954588084598598,-6.727618014453625,2600.34,3.012,159.82,274.19,102.63,85.78,50.82,159.82,64.8,171.26,0.3214088854591555,159.82,60.71,161.67,0.33141418442342224,159.82,62.76,166.48,0.3264115349412889,0.03258704485698348,2.5465264499681326,0.5924457915598041,51.809999999999995
CrZrNbMoW,152926921,1.4334,5.159999999999998,0.3891073245262802,0.12011011614347895,12.788942669058047,-6.9234376752418125,2695.71,3.042,158.74,263.97,106.12,78.92,53.72,158.74,63.8,168.78,0.32278434132069184,158.74,61.58,163.59,0.3282447006322053,158.74,62.69,166.19,0.32551452097644856,0.017706173233370544,2.532142287446164,0.6806893056259503,52.400000000000006
CrZrNbMoW,2227201813,1.4159,5.260000000000002,0.3639216811348288,0.1268155747532613,13.156140983523242,-7.19228709129636,2605.79,3.009,160.92,277.46,102.65,87.41,53.49,160.92,67.06,176.64,0.31704921610708964,160.92,63.32,167.93,0.32606944037503666,160.92,65.19,172.3,0.32155932824106315,0.02868538119343459,2.4684767602393003,0.6119437135339206,49.160000000000004
CrZrNbMoW,28663327,1.3505000000000005,5.82,0.3350427435417756,0.08411153309742966,11.751160059858622,-3.1345167925537187,2856.4100000000008,2.918,229.32,435.79,126.08,154.85,104.92,229.32,124.89,317.11,0.26953312419265546,229.32,120.46,307.52,0.2764899433462804,229.32,122.67,312.33,0.27301153376946796,0.018055838597921366,1.8694057226705796,0.6775589279948337,21.159999999999997
CrZrNbMoW,216202330,1.3683,5.68,0.3546657017530733,0.08329531799567128,12.617705244365073,-5.517972206575212,2910.06,2.951,219.1,410.51,123.39,143.56,92.64,219.1,113.01,289.28,0.27993924523892977,219.1,107.95,278.17,0.2884024828487422,219.1,110.48,283.75,0.28417086404383596,0.02290007241129617,1.9831643736422881,0.6453050989133463,30.75
CrZrNbMoW,931212316,1.4408,5.17,0.3973016360399237,0.11602310114800415,12.793220406084528,-6.410912052299093,2690.66,3.05,160.1,269.73,105.29,82.22,54.25,160.1,65.44,172.78,0.32013412980540185,160.1,62.8,166.61,0.3265512796906647,160.1,64.12,169.7,0.3233427047480333,0.020586400499064256,2.4968808484092326,0.6598151301386525,51.040000000000006
CrZrNbMoW,242292223,1.395,5.47,0.3933611572079785,0.12171688461343398,12.99864556238302,-6.831644979801687,2725.83,2.975,184.89,335.4,109.63,112.88,70.62,184.89,87.53,226.79,0.2955543444409841,184.89,83.06,216.73,0.30463519044109577,184.89,85.29,221.78,0.3000947674410399,0.02620317720851163,2.167780513542033,0.6256201275691,39.00999999999999
CrZrNbMoW,52924339,1.4418,5.1800000000000015,0.3809784639582663,0.10864050809895913,11.921044473307607,-5.669797795093423,2674.350000000001,3.053,161.2,274.62,104.49,85.07,52.71,161.2,65.65,173.42,0.32071005917159756,161.2,62.17,165.26,0.32913131905381393,161.2,63.91,169.35,0.3249206891127058,0.02722578626193087,2.5222969801283055,0.6196073821558717,51.779999999999994
CrZrNbMoW,312310297,1.3888000000000005,5.44,0.345891008845272,0.129099031754696,12.275475276403556,-7.0174232850661555,2538.73,2.958,172.99,318.16,100.41,108.88,62.45,172.99,81.02,210.24,0.29744662411040185,172.99,75.29,197.26,0.3099569212129371,172.99,78.16,203.79,0.3037017726616695,0.03665792335743068,2.2132804503582397,0.5735672299779574,37.959999999999994
CrZrNbMoW,276222916,1.3617,5.659999999999998,0.328709598277872,0.08839745471448825,12.534430316298009,-5.569673035535433,2752.32,2.9360000000000004,208.76,395.89,115.19,140.35,85.74,208.76,107.58,275.43,0.2801079224920285,208.76,101.54,262.13,0.29073122475337304,208.76,104.56,268.81,0.28541957362270076,0.028882938026013733,1.9965570007651108,0.6109013181332383,29.450000000000003
CrZrNbMoW,1317301822,1.4097,5.36,0.3788495611717136,0.10191619105912468,13.048199702494092,-6.738638255492605,2804.34,3.01,181.98,318.35,113.8,102.27,62.26,181.98,78.26,205.35,0.31193527715475805,181.98,73.81,195.06,0.3213553852359822,181.98,76.04,200.22,0.31664533119537014,0.029262839481817605,2.39321409784324,0.6087806785958737,51.54
CrZrNbMoW,3119141323,1.3836,5.48,0.3773605570273608,0.1218484304371624,12.945859383372593,-7.202184372253631,2691.45,2.958,183.96,334.61,108.64,112.98,69.86,183.96,87.11,225.71,0.29551323181896433,183.96,82.45,215.2,0.3050305046269292,183.96,84.78,220.47,0.30027186822294677,0.02748289690964848,2.169851380042463,0.6183395291201982,38.78
CrZrNbMoW,92230534,1.4273,5.26,0.4176317037773832,0.10361327135072998,11.869041007374179,-7.232893418002313,2890.46,3.0380000000000003,177.98,298.35,117.79,90.28,61.93,177.98,73.27,193.29,0.31900001646876697,177.98,70.83,187.6,0.3243216429386378,177.98,72.05,190.45,0.32166082970370236,0.016932685634975696,2.4702290076335878,0.6859769605671245,55.86000000000001
CrZrNbMoW,249252319,1.3745999999999998,5.57,0.3463670163280562,0.09549261751570118,12.964527543741662,-6.3079580307238245,2770.3499999999995,2.9560000000000004,200.42,373.44,113.92,129.76,77.5,200.42,98.4,253.69,0.28904039104708,200.42,92.38,240.24,0.300227783864829,200.42,95.39,247.0,0.29463408745595454,0.03155467030087017,2.101058811196142,0.5972564734895192,36.42
CrZrNbMoW,157113334,1.3714,5.75,0.3431706718238025,0.07930977241172743,12.023460636823547,-4.318803043506024,2990.4400000000005,2.9560000000000004,228.59,431.39,127.19,152.1,102.7,228.59,122.46,311.72,0.2727255855387699,228.59,118.04,302.11,0.27972406414451173,228.59,120.25,306.93,0.2762248248416408,0.018378378378378326,1.900956340956341,0.6752136752136753,24.489999999999995
TiCrNbTaW,1120302118,1.3854,5.2700000000000005,0.3041291830785069,0.07199194399375528,12.988791001667044,-6.310366328043384,2830.51,2.985,185.29,303.35,126.26,88.54,64.69,185.29,74.23,196.46,0.32328995397555943,185.29,72.5,192.41,0.3269331763133186,185.29,73.37,194.44,0.325111565144439,0.011790363252232016,2.525419108627504,0.7306302236277388,61.57000000000001
TiCrNbTaW,303117616,1.3706000000000005,5.17,0.2858488411730927,0.0849213754010143,12.367149043631356,-6.469568452081576,2514.2,2.923,173.83,284.66,118.42,83.12,62.19,173.83,70.56,186.46,0.3212313149227261,173.83,69.16,183.18,0.3243629899263523,173.83,69.86,184.82,0.3227971524245392,0.010020040080160362,2.488262238763241,0.7481953801732434,56.230000000000004
TiCrNbTaW,288183412,1.414,4.92,0.2682628561690939,0.053665631459994916,12.3743855587246,-3.4311475307857666,2774.880000000001,3.028,166.52,253.51,123.02,65.24,71.86,166.52,69.21,182.37,0.3174745503454824,166.52,69.06,182.01,0.31782209559987334,166.52,69.13,182.19,0.31764832297267787,0.001084834020394818,2.408795023868075,1.1014714898835072,51.16
TiCrNbTaW,1230231421,1.3658,5.39,0.3158275478801682,0.08001474864048501,12.941911326720902,-6.791780497909548,2755.97,2.9419999999999997,191.44,326.29,124.01,101.14,68.75,191.44,81.71,214.6,0.31317165373534744,191.44,78.85,208.0,0.3189215671264755,191.44,80.28,211.31,0.3160466104309115,0.017812655705032383,2.384653712007972,0.6797508404192208,55.260000000000005
TiCrNbTaW,221823307,1.3978000000000002,5.03,0.2108064515141792,0.07166003070052368,12.696619805116596,-4.435796696125752,2697.57,3.002,166.56,260.65,119.52,70.57,64.88,166.56,67.16,177.6,0.322277891468492,166.56,67.04,177.33,0.322557876905703,166.56,67.1,177.47,0.3224178841870975,0.0008941877794336092,2.482265275707899,0.9193708374663455,54.64
TiCrNbTaW,2914162615,1.4016,5.0,0.2907696682943391,0.06622265473385974,12.988625844963256,-4.828310556854632,2717.74,2.9989999999999997,169.71,263.68,122.72,70.48,69.96,169.71,70.17,185.0,0.318306576903159,169.71,70.17,185.0,0.318306576903159,169.71,70.17,185.0,0.318306576903159,0.0,2.418554938007696,0.9926220204313279,52.760000000000005
TiCrNbTaW,2416291615,1.3969999999999998,5.07,0.2845940266414599,0.06878226515607055,13.073644901995669,-5.213569417327396,2692.79,2.9930000000000003,170.67,271.7,120.16,75.77,63.38,170.67,68.33,180.87,0.3233880139228728,170.67,67.81,179.65,0.32457486806250213,170.67,68.07,180.26,0.32398144099268744,0.003819597473189335,2.5072719259585723,0.8364788174739344,56.779999999999994
TiCrNbTaW,1022192029,1.375,5.41,0.3571529644284084,0.07202083032012334,12.967983363258288,-6.7836365474353535,2925.75,2.966,201.49,339.18,132.64,103.27,75.01,201.49,86.31,226.58,0.31258142968817854,201.49,84.23,221.78,0.31654566574705967,201.49,85.27,224.18,0.3145635477176191,0.012196552128532883,2.3629647003635514,0.7263484070882155,57.62999999999998
TiCrNbTaW,1032251320,1.3624,5.42,0.30849175029488224,0.0809829611708537,12.708509034323413,-6.864269588025771,2745.9,2.937,192.23,331.77,122.45,104.66,68.72,192.23,83.09,217.89,0.31109612295007427,192.23,79.66,209.98,0.31794774129656433,192.23,81.38,213.94,0.3145219321233193,0.021075268817204344,2.362128287048415,0.6566023313586853,53.730000000000004
